,asprin-1.2.0-dse-100-vguide_pguide_rdm-n1,asprin-1.2.0-dse-100-rnd-n1,asprin-1.2.0-dse-100-pguide-n1,asprin-1.2.0-dse-100-nosave-n1,asprin-1.2.0-dse-100-n1,asprin-1.2.0-dse-100-dissimilarityPositive-n1,asprin-1.2.0-dse-100-dissimilarityAllE-n1,asprin-1.2.0-dse-100-dynamic-n1,asprin-1.2.0-dse-100-dissimilarityAll-n1,asprin-1.2.0-dse-100-dissimilarityPositiveE-n1,asprin-1.2.0-dse-100-vguide_pguide-n1
47,17990.466666666667,0.0,464.03333333333336,0.0,0.0,4285.7666666666664,1343.1333333333334,534.73333333333335,973.0,1343.1333333333334,17996.833333333332
48,18208.566666666666,0.0,474.66666666666669,0.0,0.0,4340.1000000000004,1366.2333333333333,551.4666666666667,990.5333333333333,1366.2333333333333,18214.566666666666
49,18275.0,0.0,483.89999999999998,0.0,0.0,4390.9333333333334,1387.0,562.63333333333333,1005.2666666666667,1387.0,18281.033333333333
50,19325.966666666667,0.0,494.56666666666666,0.0,0.0,4477.1333333333332,1410.3666666666666,575.06666666666672,1018.1333333333333,1410.3666666666666,19332.733333333334
51,19392.900000000001,0.0,504.89999999999998,0.0,0.0,4529.7333333333336,1437.3,586.79999999999995,1032.1333333333334,1437.3,19399.5
52,19676.900000000001,0.0,515.43333333333328,0.0,0.0,4608.1000000000004,1464.0,596.33333333333337,1053.4333333333334,1464.0,19684.166666666668
53,19960.966666666667,0.0,525.23333333333335,0.0,0.0,4688.666666666667,1486.0333333333333,607.66666666666663,1068.1666666666667,1486.0333333333333,19968.333333333332
54,20494.599999999999,0.0,534.89999999999998,0.0,0.0,4764.8666666666668,1509.5333333333333,622.43333333333328,1080.3333333333333,1509.5333333333333,20503.433333333334
55,21673.266666666666,0.0,543.16666666666663,0.0,0.0,4883.0,1535.0666666666666,634.83333333333337,1093.7,1535.0666666666666,21681.266666666666
56,21855.299999999999,0.0,553.9666666666667,0.0,0.0,4947.6333333333332,1555.8666666666666,650.26666666666665,1105.5,1555.8666666666666,21863.666666666668
57,22357.233333333334,0.0,562.5,0.0,0.0,5006.2333333333336,1577.9000000000001,663.10000000000002,1119.6333333333334,1577.9000000000001,22365.833333333332
58,23430.133333333335,0.0,574.60000000000002,0.0,0.0,5066.7333333333336,1602.5666666666666,676.13333333333333,1133.4000000000001,1602.5666666666666,23437.799999999999
59,23447.966666666667,0.0,585.0,0.0,0.0,5158.333333333333,1628.4333333333334,690.16666666666663,1155.7666666666667,1628.4333333333334,23456.0
60,23588.533333333333,0.0,598.9666666666667,0.0,0.0,5216.6000000000004,1650.4666666666667,702.89999999999998,1171.5999999999999,1650.4666666666667,23595.966666666667
61,24625.433333333334,0.0,608.43333333333328,0.0,0.0,5266.166666666667,1675.2333333333333,716.13333333333333,1190.1333333333334,1675.2333333333333,24633.166666666668
62,25131.066666666666,0.0,619.13333333333333,0.0,0.0,5325.8999999999996,1700.0,731.56666666666672,1202.1666666666667,1700.0,25138.5
63,25173.133333333335,0.0,629.06666666666672,0.0,0.0,5392.4666666666662,1723.1666666666667,745.29999999999995,1216.9000000000001,1723.1666666666667,25180.366666666665
64,25199.966666666667,0.0,644.06666666666672,0.0,0.0,5446.6999999999998,1744.4333333333334,759.0,1229.0,1744.4333333333334,25206.799999999999
65,25331.233333333334,0.0,654.79999999999995,0.0,0.0,5496.0333333333338,1765.7333333333333,772.23333333333335,1244.6666666666667,1765.7333333333333,25337.233333333334
66,25719.766666666666,0.0,665.79999999999995,0.0,0.0,5560.8999999999996,1791.5,787.23333333333335,1256.6333333333334,1791.5,25725.900000000001
67,25793.066666666666,0.0,674.16666666666663,0.0,0.0,5635.9666666666662,1817.8666666666666,800.0333333333333,1273.5999999999999,1817.8666666666666,25799.066666666666
68,26497.700000000001,0.0,684.76666666666665,0.0,0.0,5709.0333333333338,1841.5666666666666,814.5333333333333,1286.4666666666667,1841.5666666666666,26503.466666666667
69,27433.0,0.0,694.63333333333333,0.0,0.0,5787.333333333333,1864.8666666666666,827.13333333333333,1301.7666666666667,1864.8666666666666,27439.099999999999
70,27483.333333333332,0.0,707.20000000000005,0.0,0.0,5879.4666666666662,1888.2,840.29999999999995,1321.3333333333333,1888.2,27489.200000000001
71,28890.466666666667,0.0,716.13333333333333,0.0,0.0,6006.6000000000004,1910.6666666666667,856.73333333333335,1338.8,1910.6666666666667,28895.700000000001
72,28972.299999999999,0.0,725.63333333333333,0.0,0.0,6060.833333333333,1931.9666666666667,870.79999999999995,1358.2,1931.9666666666667,28976.799999999999
73,29372.833333333332,0.0,734.60000000000002,0.0,0.0,6114.5,1955.5,884.43333333333328,1379.8,1955.5,29377.799999999999
74,29818.033333333333,0.0,743.9666666666667,0.0,0.0,6186.166666666667,1979.2666666666667,897.5333333333333,1400.7333333333333,1979.2666666666667,29823.0
75,30126.966666666667,0.0,754.66666666666663,0.0,0.0,6269.1999999999998,2008.1666666666667,907.70000000000005,1419.2333333333333,2008.1666666666667,30132.700000000001
76,30606.0,0.0,765.83333333333337,0.0,0.0,6316.8999999999996,2037.4333333333334,917.76666666666665,1437.0,2037.4333333333334,30612.066666666666
77,30852.400000000001,0.0,776.4666666666667,0.0,0.0,6386.333333333333,2064.9666666666667,929.5333333333333,1458.5,2064.9666666666667,30858.766666666666
78,31317.799999999999,0.0,785.93333333333328,0.0,0.0,6437.1999999999998,2087.9666666666667,940.9666666666667,1478.5999999999999,2087.9666666666667,31323.733333333334
79,31365.333333333332,0.0,795.16666666666663,0.0,0.0,6481.8666666666668,2115.2666666666669,954.20000000000005,1491.6666666666667,2115.2666666666669,31371.433333333334
80,31690.633333333335,0.0,806.5333333333333,0.0,0.0,6550.1333333333332,2141.3666666666668,968.13333333333333,1503.9666666666667,2141.3666666666668,31696.633333333335
81,31723.599999999999,0.0,815.26666666666665,0.0,0.0,6600.9333333333334,2168.8666666666668,980.33333333333337,1522.8666666666666,2168.8666666666668,31730.033333333333
82,31732.366666666665,0.0,824.89999999999998,0.0,0.0,6645.5333333333338,2194.0,993.36666666666667,1535.7,2194.0,31739.166666666668
83,31824.866666666665,0.0,834.33333333333337,0.0,0.0,6732.5666666666666,2216.9666666666667,1005.8333333333334,1549.9000000000001,2216.9666666666667,31831.966666666667
84,32110.200000000001,0.0,843.33333333333337,0.0,0.0,6807.333333333333,2240.9000000000001,1018.9333333333333,1566.6333333333334,2240.9000000000001,32117.133333333335
85,32257.733333333334,0.0,852.76666666666665,0.0,0.0,6859.5666666666666,2265.1666666666665,1031.6666666666667,1581.7666666666667,2265.1666666666665,32264.799999999999
86,32436.566666666666,0.0,862.13333333333333,0.0,0.0,6903.7333333333336,2289.3666666666668,1047.2333333333333,1595.0,2289.3666666666668,32443.766666666666
87,32799.76666666667,0.0,870.70000000000005,0.0,0.0,6982.8666666666668,2312.9333333333334,1061.5666666666666,1610.4666666666667,2312.9333333333334,32807.133333333331
88,32828.466666666667,0.0,881.20000000000005,0.0,0.0,7044.0,2337.2333333333331,1076.1666666666667,1623.4666666666667,2337.2333333333331,32835.900000000001
89,32981.599999999999,0.0,890.70000000000005,0.0,0.0,7098.3999999999996,2359.6999999999998,1089.1666666666667,1638.0,2359.6999999999998,32989.166666666664
90,33009.566666666666,0.0,902.0,0.0,0.0,7167.5333333333338,2383.1999999999998,1103.3666666666666,1652.9666666666667,2383.1999999999998,33017.166666666664
91,33530.333333333336,0.0,910.79999999999995,0.0,0.0,7219.5666666666666,2408.4333333333334,1116.9666666666667,1669.7,2408.4333333333334,33538.033333333333
92,33838.699999999997,0.0,922.06666666666672,0.0,0.0,7275.1000000000004,2433.0666666666666,1130.2333333333333,1683.4000000000001,2433.0666666666666,33846.400000000001
93,34004.066666666666,0.0,931.66666666666663,0.0,0.0,7322.7333333333336,2458.0333333333333,1143.5333333333333,1699.5999999999999,2458.0333333333333,34011.699999999997
94,34198.866666666669,0.0,942.23333333333335,0.0,0.0,7375.2666666666664,2484.0666666666666,1157.1666666666667,1713.8333333333333,2484.0666666666666,34206.966666666667
95,34249.466666666667,0.0,950.83333333333337,0.0,0.0,7480.6999999999998,2512.1333333333332,1170.3666666666666,1728.6666666666667,2512.1333333333332,34257.466666666667
96,34597.73333333333,0.0,962.10000000000002,0.0,0.0,7589.5,2539.4333333333334,1183.0999999999999,1743.4666666666667,2539.4333333333334,34606.166666666664
97,34622.599999999999,0.0,971.73333333333335,0.0,0.0,7655.4666666666662,2563.3000000000002,1198.6666666666667,1758.7666666666667,2563.3000000000002,34631.599999999999
98,34912.533333333333,0.0,981.0,0.0,0.0,7737.6999999999998,2590.0666666666666,1211.9000000000001,1770.4000000000001,2590.0666666666666,34922.033333333333
99,34948.900000000001,0.0,989.33333333333337,0.0,0.0,7794.7666666666664,2614.6666666666665,1224.9000000000001,1784.0666666666666,2614.6666666666665,34958.400000000001
100,34963.833333333336,0.0,1002.5666666666667,0.0,0.0,7846.0666666666666,2640.8666666666668,1236.4000000000001,1796.0,2640.8666666666668,34973.566666666666
