,asprin-1.2.0-dse-100-vguide_pguide_rdm-n1,asprin-1.2.0-dse-100-rnd-n1,asprin-1.2.0-dse-100-pguide-n1,asprin-1.2.0-dse-100-nosave-n1,asprin-1.2.0-dse-100-n1,asprin-1.2.0-dse-100-dissimilarityPositive-n1,asprin-1.2.0-dse-100-dissimilarityAllE-n1,asprin-1.2.0-dse-100-dynamic-n1,asprin-1.2.0-dse-100-dissimilarityAll-n1,asprin-1.2.0-dse-100-dissimilarityPositiveE-n1,asprin-1.2.0-dse-100-vguide_pguide-n1
56,1.6653806333333336,0.043260399999999997,0.12218253333333333,0.039026699999999998,0.040194199999999992,0.16584176666666661,0.092252433333333314,6.889352333333334,0.45602943333333329,0.081455,1.6295536999999998
57,1.7074408666666663,0.044093599999999997,0.12514873333333332,0.039693200000000005,0.0407608,0.16967453333333332,0.094285466666666679,7.059893333333334,0.47159379999999995,0.08342129999999999,1.6711473000000001
58,1.7905282000000002,0.04482676666666667,0.12814826666666662,0.040393100000000001,0.041494000000000003,0.17347413333333336,0.096485100000000004,7.2305006000000027,0.48722473333333333,0.085354266666666664,1.752135
59,1.8059590333333331,0.045593266666666667,0.13111449999999999,0.041026299999999995,0.041993900000000001,0.17817336666666667,0.098718099999999989,7.4069070333333338,0.50335546666666664,0.087453900000000015,1.7666662000000002
60,1.8277225333333336,0.046326500000000007,0.13428076666666669,0.041526266666666672,0.042727199999999986,0.18227286666666664,0.10095103333333334,7.5821803999999986,0.51978619999999998,0.089486799999999991,1.7881296666666668
61,1.9063772333333333,0.046893099999999993,0.13751356666666667,0.042159433333333343,0.043260366666666668,0.18603906666666667,0.10321740000000003,7.7584200666666652,0.53638370000000002,0.091419933333333342,1.8657514333333336
62,1.9596358,0.047459666666666664,0.14054626666666664,0.042892633333333346,0.043893633333333328,0.19000499999999995,0.10555050000000002,7.937826133333334,0.55324783333333327,0.093486333333333338,1.9177435333333335
63,1.9760000666666668,0.047992899999999991,0.14374566666666669,0.04349250000000001,0.044626866666666674,0.1943709666666667,0.10775023333333335,8.1178655666666675,0.57027850000000002,0.095485933333333342,1.9336744333333338
64,1.9918976999999998,0.048692833333333331,0.14707866666666669,0.044225599999999997,0.045226766666666668,0.19840373333333333,0.11011656666666664,8.2997045333333332,0.58767583333333329,0.097485633333333321,1.9486389333333329
65,2.0142610333333324,0.049326066666666654,0.15024476666666667,0.044858766666666675,0.045793399999999998,0.20250303333333328,0.11234939999999999,8.4812768999999992,0.60530646666666688,0.099718666666666678,1.9705022666666663
66,2.0521552666666669,0.050059199999999998,0.15361089999999997,0.045492000000000012,0.046460000000000008,0.20716883333333333,0.11471553333333333,8.6654823666666676,0.62313706666666679,0.10185176666666666,2.0076630666666673
67,2.0710857666666667,0.050659166666666672,0.15701039999999997,0.046058566666666662,0.047193166666666654,0.21173483333333329,0.11728183333333332,8.8498542666666644,0.64133426666666671,0.10405133333333337,2.0260268999999997
68,2.1321098999999997,0.051392333333333325,0.1602764333333333,0.046791866666666682,0.047859766666666671,0.21646749999999998,0.11964816666666667,9.0369591333333332,0.65986493333333329,0.10608436666666667,2.086584366666667
69,2.2112978000000001,0.052292066666666651,0.16370919999999997,0.047491699999999998,0.048559666666666668,0.22113330000000003,0.12204766666666665,9.2256970999999997,0.6785289000000001,0.10811730000000001,2.1649725333333332
70,2.2287618666666664,0.052958633333333331,0.16700869999999998,0.048191599999999994,0.049192866666666675,0.22643246666666669,0.12438069999999998,9.4149350999999992,0.69769273333333348,0.11021713333333334,2.1818701000000003
71,2.3345124666666677,0.053725200000000008,0.1704416,0.048924833333333327,0.049859399999999998,0.23153163333333332,0.12678036666666667,9.608738899999997,0.7169230333333334,0.11241686666666667,2.2860874333333339
72,2.3537428999999999,0.054558433333333323,0.17384103333333328,0.049758133333333336,0.050459299999999992,0.23603100000000002,0.12928006666666664,9.8020094666666679,0.73638680000000001,0.11454996666666666,2.3047847666666663
